Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B15, DI5-12,NORMAL,ALARM,YES,629,13,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B18, DI5-13,NORMAL,ALARM,YES,629,14,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SWITCH RSR30A2 - OT224B, DI5-14,NORMAL,ALARM,YES,629,15,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,SWITCH RSR30 B2 - OT225B, DI5-15,NORMAL,ALARM,YES,629,16,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B05, DI6-0,NORMAL,ALARM,YES,630,1,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B08, DI6-1,NORMAL,ALARM,YES,630,2,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B03, DI6-2,NORMAL,ALARM,YES,630,3,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B10, DI6-3,NORMAL,ALARM,YES,630,4,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B29, DI6-4,NORMAL,ALARM,YES,630,5,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM B07, DI6-5,NORMAL,ALARM,YES,630,6,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM 220VDC BUS-C, DI6-6,NORMAL,ALARM,YES,630,7,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,COMMON ALARM 220VAC BUS-C, DI6-7,NORMAL,ALARM,YES,630,8,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - COMMON ALARM 24VDC BUS-B, DI6-8,NORMAL,ALARM,YES,630,9,BOOLEAN,3,,,,,,,,,,
1,063-97000-MCC-50564,PLC,Parameters1,63-9700-P-6413-01,400V,Parameters2,ALARM,10KV - COMMON ALARM 220VDC BUS-B, DI6-9,NORMAL,ALARM,YES,630,10,BOOLEAN,3,,,,,,,,,,
