Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 START,,NORMAL,START,YES,A51_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 TRIP,,NORMAL,TRIP,YES,A51_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P50N EARTH FAULT-1 START,,NORMAL,START,YES,A51N_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P50N EARTH FAULT-1 TRIP,,NORMAL,TRIP,YES,A51N_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P51N EARTH FAULT-2 START,,NORMAL,START,YES,A51N_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P51N EARTH FAULT-2 TRIP,,NORMAL,TRIP,YES,A51N_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,ENERGY,POSITIVE ACTIVE ENERGY,,,,YES,3220,,INT64,3,,,1 kWh,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,ENERGY,NEGATIVE ACTIVE ENERGY,,,,YES,3224,,INT64,3,,,1 kWh,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,ENERGY,POSITIVE REACTIVE ENERGY,,,,YES,3236,,INT64,3,,,1 kVARh,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,ENERGY,NEGATIVE REACTIVE ENERGY,,,,YES,3240,,INT64,3,,,1 kVARh,,,,,,,
1,063-9700-MDB-50562,NT935,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,TEMPERATURE CHANNEL-1 ,CH1,,,YES,25,,INT16U,3,,65536,,,,,,,,
1,063-9700-MDB-50562,NT935,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,TEMPERATURE CHANNEL-2,CH2,,,YES,29,,INT16U,3,,65536,,,,,,,,
1,063-9700-MDB-50562,NT935,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,TEMPERATURE CHANNEL-3,CH3,,,YES,33,,INT16U,3,,65536,,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-1,,,,YES,3000,,FLOAT32,3,0,+/- 1*10^38,0.1 A,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-2,,,,YES,3002,,FLOAT32,3,0,+/- 1*10^38,0.1 A,Parameters5,,Parameters2.I,Parameters11,,3,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-3,,,,YES,3004,,FLOAT32,3,0,+/- 1*10^38,0.1 A,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,RESIDUAL CURRENT,,,,YES,3006,,FLOAT32,3,0,+/- 1*10^38,0.1 A,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-12,,,,YES,3020,,FLOAT32,3,0,+/- 1*10^38,1 V,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-23,,,,YES,3022,,FLOAT32,3,0,+/- 1*10^38,1 V,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-31,,,,YES,3024,,FLOAT32,3,0,+/- 1*10^38,1 V,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,NEUTRAL VOLTAGE,,,,YES,3034,,FLOAT32,3,0,+/- 1*10^38,1 V,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,FREQUENCY,,,,YES,3110,,FLOAT32,3,42,70,0.01 Hz,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,COS-PHI,,,,YES,MMXU1 / TotPF,,FLOAT32,3,-1,1,0.01,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,ACTIVE POWER,,,,YES,3060,,FLOAT32,3,0,+/- 1*10^38,1 kW,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,REACTIVE POWER,,,,YES,3068,,FLOAT32,3,0,+/- 1*10^38,1 kVAR,,,,,,,
1,063-9700-MDB-50562,PM5340,Parameters1,AAM90493,10KV,Parameters2,MEASUREMENT,APPARENT POWER,,,,YES,3076,,FLOAT32,3,0,+/- 1*10^38,1 kVA,,,,,,,
