Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS CURRENT L3,,,,YES,40012,,UINT16,3,0,65335,1A,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,OUTPUT CURRENT L1,,,,YES,40013,,UINT16,3,0,65335,1A,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,OUTPUT PEAK CURRENT L1,,,,YES,40016,,UINT16,3,0,65335,1A,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,TOTAL DC CURRENT,,,,YES,40019,,UINT16,3,0,65335,1A,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,BATTERY CURRENT,,,,YES,40020,,UINT16,3,0,65335,1A,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,BATTERY VOLTAGE,,,,YES,40022,,,3,0,65335,1,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,DIAGNOSTIC,OPERATION MODE,,OFF,ON,YES,40029,,,3,0,65335,1,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,DIAGNOSTIC,ACTIVE SYSTEMS,,OFF,ON,YES,40031,,,3,0,65335,1,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,DIAGNOSTIC,BATTERY TEMPERATURE,,NORMAL,ALARM,YES,40035,,,3,0,65335,1°C,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,DIAGNOSTIC,FREQUENCY,,NORMAL,ALARM,YES,40038,,,3,0,65335,1Hz,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,DIAGNOSTIC,SYSTEM LOAD,,NORMAL,ALARM,YES,40040,,,3,0,65335,1%,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,DIAGNOSTIC,BATTERY TIME LEFT,,NORMAL,ALARM,YES,40041,,,3,0,65335,1min,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,SYSTEM,Parameters2,SIS1A,UPS COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,SYSTEM,Parameters2,SIS1B,UPS COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
